"Food_code","Moisture_change","Start_date","End_date"
27450700,-5,2017-01-01,2018-12-31
27450710,-5,2017-01-01,2018-12-31
27450740,-5,2017-01-01,2018-12-31
27450750,-5,2017-01-01,2018-12-31
27450760,-5,2017-01-01,2018-12-31
27451010,-24.8,2017-01-01,2018-12-31
27451030,-30.5,2017-01-01,2018-12-31
27451060,-27.7,2017-01-01,2018-12-31
27451070,0,2017-01-01,2018-12-31
27460010,0,2017-01-01,2018-12-31
27460100,0,2017-01-01,2018-12-31
27460490,0,2017-01-01,2018-12-31
27460510,0,2017-01-01,2018-12-31
27460710,0,2017-01-01,2018-12-31
27460750,0,2017-01-01,2018-12-31
27462000,-32.3,2017-01-01,2018-12-31
27463000,-35,2017-01-01,2018-12-31
27464000,-25,2017-01-01,2018-12-31
27500050,0,2017-01-01,2018-12-31
27500100,0,2017-01-01,2018-12-31
27500300,0,2017-01-01,2018-12-31
27510000,0,2017-01-01,2018-12-31
27510130,0,2017-01-01,2018-12-31
27510140,0,2017-01-01,2018-12-31
27510155,0,2017-01-01,2018-12-31
27510160,0,2017-01-01,2018-12-31
27510170,0,2017-01-01,2018-12-31
27510171,0,2017-01-01,2018-12-31
27510172,0,2017-01-01,2018-12-31
27510190,0,2017-01-01,2018-12-31
27510191,0,2017-01-01,2018-12-31
27510195,0,2017-01-01,2018-12-31
27510196,0,2017-01-01,2018-12-31
27510215,0,2017-01-01,2018-12-31
27510229,0,2017-01-01,2018-12-31
27510231,0,2017-01-01,2018-12-31
27510232,0,2017-01-01,2018-12-31
27510235,0,2017-01-01,2018-12-31
27510241,0,2017-01-01,2018-12-31
27510242,0,2017-01-01,2018-12-31
27510245,0,2017-01-01,2018-12-31
27510246,0,2017-01-01,2018-12-31
27510254,0,2017-01-01,2018-12-31
27510255,0,2017-01-01,2018-12-31
27510257,0,2017-01-01,2018-12-31
27510258,0,2017-01-01,2018-12-31
27510261,0,2017-01-01,2018-12-31
27510262,0,2017-01-01,2018-12-31
27510263,0,2017-01-01,2018-12-31
27510371,0,2017-01-01,2018-12-31
27510386,0,2017-01-01,2018-12-31
27510387,0,2017-01-01,2018-12-31
27510388,0,2017-01-01,2018-12-31
27510389,0,2017-01-01,2018-12-31
27510401,0,2017-01-01,2018-12-31
27510405,0,2017-01-01,2018-12-31
27510501,0,2017-01-01,2018-12-31
27510521,0,2017-01-01,2018-12-31
27510531,0,2017-01-01,2018-12-31
27510551,0,2017-01-01,2018-12-31
27510552,0,2017-01-01,2018-12-31
27510553,0,2017-01-01,2018-12-31
27510565,0,2017-01-01,2018-12-31
27510573,0,2017-01-01,2018-12-31
27510575,0,2017-01-01,2018-12-31
27510576,0,2017-01-01,2018-12-31
27510601,0,2017-01-01,2018-12-31
27510605,0,2017-01-01,2018-12-31
27510615,0,2017-01-01,2018-12-31
27510631,0,2017-01-01,2018-12-31
27510632,0,2017-01-01,2018-12-31
27510635,0,2017-01-01,2018-12-31
27510636,0,2017-01-01,2018-12-31
27510649,0,2017-01-01,2018-12-31
27510652,0,2017-01-01,2018-12-31
27510655,0,2017-01-01,2018-12-31
27510657,0,2017-01-01,2018-12-31
27510658,0,2017-01-01,2018-12-31
27510659,0,2017-01-01,2018-12-31
27510661,0,2017-01-01,2018-12-31
27510671,0,2017-01-01,2018-12-31
27510675,0,2017-01-01,2018-12-31
27510700,0,2017-01-01,2018-12-31
27510705,0,2017-01-01,2018-12-31
27510910,0,2017-01-01,2018-12-31
27510950,0,2017-01-01,2018-12-31
27511010,0,2017-01-01,2018-12-31
27513010,0,2017-01-01,2018-12-31
27513020,0,2017-01-01,2018-12-31
27513040,0,2017-01-01,2018-12-31
27513041,0,2017-01-01,2018-12-31
27513050,0,2017-01-01,2018-12-31
27513060,0,2017-01-01,2018-12-31
27513070,0,2017-01-01,2018-12-31
27515000,0,2017-01-01,2018-12-31
27515010,0,2017-01-01,2018-12-31
27515020,0,2017-01-01,2018-12-31
27515030,0,2017-01-01,2018-12-31
27515040,0,2017-01-01,2018-12-31
27515050,0,2017-01-01,2018-12-31
27515070,0,2017-01-01,2018-12-31
27515080,0,2017-01-01,2018-12-31
27516010,0,2017-01-01,2018-12-31
27517000,0,2017-01-01,2018-12-31
27520110,0,2017-01-01,2018-12-31
27520120,0,2017-01-01,2018-12-31
27520140,0,2017-01-01,2018-12-31
27520150,0,2017-01-01,2018-12-31
27520155,0,2017-01-01,2018-12-31
27520156,0,2017-01-01,2018-12-31
27520170,0,2017-01-01,2018-12-31
27520250,0,2017-01-01,2018-12-31
27520300,0,2017-01-01,2018-12-31
27520310,0,2017-01-01,2018-12-31
27520320,0,2017-01-01,2018-12-31
27520340,0,2017-01-01,2018-12-31
27520360,0,2017-01-01,2018-12-31
27520370,0,2017-01-01,2018-12-31
27520380,0,2017-01-01,2018-12-31
27520390,0,2017-01-01,2018-12-31
27520410,0,2017-01-01,2018-12-31
27520420,0,2017-01-01,2018-12-31
27520500,0,2017-01-01,2018-12-31
27520510,0,2017-01-01,2018-12-31
27520520,0,2017-01-01,2018-12-31
27540110,0,2017-01-01,2018-12-31
27540111,0,2017-01-01,2018-12-31
27540120,0,2017-01-01,2018-12-31
27540130,0,2017-01-01,2018-12-31
27540132,0,2017-01-01,2018-12-31
27540139,0,2017-01-01,2018-12-31
27540145,0,2017-01-01,2018-12-31
27540146,0,2017-01-01,2018-12-31
27540147,0,2017-01-01,2018-12-31
27540152,0,2017-01-01,2018-12-31
27540153,0,2017-01-01,2018-12-31
27540160,0,2017-01-01,2018-12-31
27540175,0,2017-01-01,2018-12-31
27540176,0,2017-01-01,2018-12-31
27540185,0,2017-01-01,2018-12-31
27540186,0,2017-01-01,2018-12-31
27540195,0,2017-01-01,2018-12-31
27540196,0,2017-01-01,2018-12-31
27540205,0,2017-01-01,2018-12-31
27540206,0,2017-01-01,2018-12-31
27540210,0,2017-01-01,2018-12-31
27540285,0,2017-01-01,2018-12-31
27540290,0,2017-01-01,2018-12-31
27540291,0,2017-01-01,2018-12-31
27540295,0,2017-01-01,2018-12-31
27540296,0,2017-01-01,2018-12-31
27540300,0,2017-01-01,2018-12-31
27540310,0,2017-01-01,2018-12-31
27540320,0,2017-01-01,2018-12-31
27540350,0,2017-01-01,2018-12-31
27540360,0,2017-01-01,2018-12-31
27540361,0,2017-01-01,2018-12-31
27541000,0,2017-01-01,2018-12-31
27541001,0,2017-01-01,2018-12-31
27545100,0,2017-01-01,2018-12-31
27545110,0,2017-01-01,2018-12-31
27550000,0,2017-01-01,2018-12-31
27550100,0,2017-01-01,2018-12-31
27550110,0,2017-01-01,2018-12-31
27550120,0,2017-01-01,2018-12-31
27550150,0,2017-01-01,2018-12-31
27550200,0,2017-01-01,2018-12-31
27550300,0,2017-01-01,2018-12-31
27550400,0,2017-01-01,2018-12-31
27550405,0,2017-01-01,2018-12-31
27550410,0,2017-01-01,2018-12-31
27550415,0,2017-01-01,2018-12-31
27550420,0,2017-01-01,2018-12-31
27550425,0,2017-01-01,2018-12-31
27550510,0,2017-01-01,2018-12-31
27550720,0,2017-01-01,2018-12-31
27550730,0,2017-01-01,2018-12-31
27550740,0,2017-01-01,2018-12-31
27550745,0,2017-01-01,2018-12-31
27550755,0,2017-01-01,2018-12-31
27550800,0,2017-01-01,2018-12-31
27560000,0,2017-01-01,2018-12-31
27560110,0,2017-01-01,2018-12-31
27560120,0,2017-01-01,2018-12-31
27560300,0,2017-01-01,2018-12-31
27560350,0,2017-01-01,2018-12-31
27560410,0,2017-01-01,2018-12-31
27560500,0,2017-01-01,2018-12-31
27560510,0,2017-01-01,2018-12-31
27560650,0,2017-01-01,2018-12-31
27560660,0,2017-01-01,2018-12-31
27560670,0,2017-01-01,2018-12-31
27560705,0,2017-01-01,2018-12-31
27560710,0,2017-01-01,2018-12-31
27560720,0,2017-01-01,2018-12-31
27560910,0,2017-01-01,2018-12-31
27563010,0,2017-01-01,2018-12-31
27564000,0,2017-01-01,2018-12-31
27564001,0,2017-01-01,2018-12-31
27564002,0,2017-01-01,2018-12-31
27564003,0,2017-01-01,2018-12-31
27564004,0,2017-01-01,2018-12-31
27564010,0,2017-01-01,2018-12-31
27564020,0,2017-01-01,2018-12-31
27564030,0,2017-01-01,2018-12-31
27564040,0,2017-01-01,2018-12-31
27564050,0,2017-01-01,2018-12-31
27564060,0,2017-01-01,2018-12-31
27564061,0,2017-01-01,2018-12-31
27564062,0,2017-01-01,2018-12-31
27564063,0,2017-01-01,2018-12-31
27564064,0,2017-01-01,2018-12-31
27564070,0,2017-01-01,2018-12-31
27564080,0,2017-01-01,2018-12-31
27564090,0,2017-01-01,2018-12-31
27564100,0,2017-01-01,2018-12-31
27564110,0,2017-01-01,2018-12-31
27564120,-5,2017-01-01,2018-12-31
27564121,-5,2017-01-01,2018-12-31
27564122,-5,2017-01-01,2018-12-31
27564123,-5,2017-01-01,2018-12-31
27564124,-5,2017-01-01,2018-12-31
27564130,-5,2017-01-01,2018-12-31
27564140,-5,2017-01-01,2018-12-31
27564150,-5,2017-01-01,2018-12-31
27564160,-5,2017-01-01,2018-12-31
27564170,-5,2017-01-01,2018-12-31
27564180,0,2017-01-01,2018-12-31
27564181,0,2017-01-01,2018-12-31
27564182,0,2017-01-01,2018-12-31
27564183,0,2017-01-01,2018-12-31
27564184,0,2017-01-01,2018-12-31
27564190,0,2017-01-01,2018-12-31
27564200,0,2017-01-01,2018-12-31
27564210,0,2017-01-01,2018-12-31
27564220,0,2017-01-01,2018-12-31
27564230,0,2017-01-01,2018-12-31
27564240,0,2017-01-01,2018-12-31
27564241,0,2017-01-01,2018-12-31
27564242,0,2017-01-01,2018-12-31
27564243,0,2017-01-01,2018-12-31
27564244,0,2017-01-01,2018-12-31
27564250,0,2017-01-01,2018-12-31
27564260,0,2017-01-01,2018-12-31
27564270,0,2017-01-01,2018-12-31
27564280,0,2017-01-01,2018-12-31
27564290,0,2017-01-01,2018-12-31
27564300,0,2017-01-01,2018-12-31
27564301,0,2017-01-01,2018-12-31
27564302,0,2017-01-01,2018-12-31
27564303,0,2017-01-01,2018-12-31
27564304,0,2017-01-01,2018-12-31
27564310,0,2017-01-01,2018-12-31
27564320,0,2017-01-01,2018-12-31
27564330,0,2017-01-01,2018-12-31
27564340,0,2017-01-01,2018-12-31
27564350,0,2017-01-01,2018-12-31
27564360,0,2017-01-01,2018-12-31
27564361,0,2017-01-01,2018-12-31
27564362,0,2017-01-01,2018-12-31
27564363,0,2017-01-01,2018-12-31
27564364,0,2017-01-01,2018-12-31
27564370,0,2017-01-01,2018-12-31
27564380,0,2017-01-01,2018-12-31
27564390,0,2017-01-01,2018-12-31
27564400,0,2017-01-01,2018-12-31
27564410,0,2017-01-01,2018-12-31
27564418,0,2017-01-01,2018-12-31
27564420,0,2017-01-01,2018-12-31
27564430,0,2017-01-01,2018-12-31
27564440,0,2017-01-01,2018-12-31
27564441,0,2017-01-01,2018-12-31
27564442,0,2017-01-01,2018-12-31
27564443,0,2017-01-01,2018-12-31
27564444,0,2017-01-01,2018-12-31
27564450,0,2017-01-01,2018-12-31
27564460,0,2017-01-01,2018-12-31
27564470,0,2017-01-01,2018-12-31
27564480,0,2017-01-01,2018-12-31
27564490,0,2017-01-01,2018-12-31
27564500,0,2017-01-01,2018-12-31
27564501,0,2017-01-01,2018-12-31
27564502,0,2017-01-01,2018-12-31
27564503,0,2017-01-01,2018-12-31
27564504,0,2017-01-01,2018-12-31
27564510,0,2017-01-01,2018-12-31
27564520,0,2017-01-01,2018-12-31
27564530,0,2017-01-01,2018-12-31
27564540,0,2017-01-01,2018-12-31
27564550,0,2017-01-01,2018-12-31
27564560,0,2017-01-01,2018-12-31
27564570,0,2017-01-01,2018-12-31
27570310,0,2017-01-01,2018-12-31
27601000,0,2017-01-01,2018-12-31
27610100,0,2017-01-01,2018-12-31
27610110,0,2017-01-01,2018-12-31
27610120,0,2017-01-01,2018-12-31
27610710,0,2017-01-01,2018-12-31
27610730,0,2017-01-01,2018-12-31
27640050,0,2017-01-01,2018-12-31
27640100,0,2017-01-01,2018-12-31
27640110,0,2017-01-01,2018-12-31
27640120,0,2017-01-01,2018-12-31
27640810,0,2017-01-01,2018-12-31
27641000,0,2017-01-01,2018-12-31
27642100,0,2017-01-01,2018-12-31
27642110,0,2017-01-01,2018-12-31
27642120,0,2017-01-01,2018-12-31
27642130,0,2017-01-01,2018-12-31
27644110,0,2017-01-01,2018-12-31
28101000,0,2017-01-01,2018-12-31
28110000,0,2017-01-01,2018-12-31
28110150,0,2017-01-01,2018-12-31
28110220,0,2017-01-01,2018-12-31
28110250,0,2017-01-01,2018-12-31
28110270,0,2017-01-01,2018-12-31
28110300,0,2017-01-01,2018-12-31
28110310,0,2017-01-01,2018-12-31
28110330,0,2017-01-01,2018-12-31
28110350,0,2017-01-01,2018-12-31
28110370,0,2017-01-01,2018-12-31
28110380,0,2017-01-01,2018-12-31
28110390,0,2017-01-01,2018-12-31
28110510,0,2017-01-01,2018-12-31
28110620,0,2017-01-01,2018-12-31
28110660,0,2017-01-01,2018-12-31
28113110,0,2017-01-01,2018-12-31
28113140,0,2017-01-01,2018-12-31
28140100,0,2017-01-01,2018-12-31
28140320,0,2017-01-01,2018-12-31
28140710,0,2017-01-01,2018-12-31
28140720,0,2017-01-01,2018-12-31
28140740,0,2017-01-01,2018-12-31
28140810,0,2017-01-01,2018-12-31
28141010,0,2017-01-01,2018-12-31
28141201,0,2017-01-01,2018-12-31
28141250,0,2017-01-01,2018-12-31
28141650,0,2017-01-01,2018-12-31
28143020,0,2017-01-01,2018-12-31
28143040,0,2017-01-01,2018-12-31
28143080,0,2017-01-01,2018-12-31
28143130,0,2017-01-01,2018-12-31
28143150,0,2017-01-01,2018-12-31
28143170,0,2017-01-01,2018-12-31
28143180,0,2017-01-01,2018-12-31
28143190,0,2017-01-01,2018-12-31
28143200,0,2017-01-01,2018-12-31
28144100,0,2017-01-01,2018-12-31
28145000,0,2017-01-01,2018-12-31
28145100,0,2017-01-01,2018-12-31
28145110,0,2017-01-01,2018-12-31
28145210,0,2017-01-01,2018-12-31
28150220,0,2017-01-01,2018-12-31
28150510,0,2017-01-01,2018-12-31
28153010,-10,2017-01-01,2018-12-31
28154010,0,2017-01-01,2018-12-31
28160300,0,2017-01-01,2018-12-31
28160310,0,2017-01-01,2018-12-31
28310110,0,2017-01-01,2018-12-31
28310150,0,2017-01-01,2018-12-31
28310160,-10,2017-01-01,2018-12-31
28310170,0,2017-01-01,2018-12-31
28310230,-17,2017-01-01,2018-12-31
28310320,-28.1,2017-01-01,2018-12-31
28310330,-15,2017-01-01,2018-12-31
28310420,-28.1,2017-01-01,2018-12-31
28311010,0,2017-01-01,2018-12-31
28311020,-17,2017-01-01,2018-12-31
28311030,0,2017-01-01,2018-12-31
28315050,0,2017-01-01,2018-12-31
28315140,-17,2017-01-01,2018-12-31
28315150,-15,2017-01-01,2018-12-31
28315160,-15,2017-01-01,2018-12-31
28317010,0,2017-01-01,2018-12-31
28320140,-28.1,2017-01-01,2018-12-31
28320160,-15,2017-01-01,2018-12-31
28320300,-15,2017-01-01,2018-12-31
28321130,0,2017-01-01,2018-12-31
28331110,-28,2017-01-01,2018-12-31
28340110,0,2017-01-01,2018-12-31
28340120,0,2017-01-01,2018-12-31
28340130,-10,2017-01-01,2018-12-31
28340150,-17,2017-01-01,2018-12-31
28340179,0,2017-01-01,2018-12-31
28340180,0,2017-01-01,2018-12-31
28340210,-31.4,2017-01-01,2018-12-31
28340220,-31.4,2017-01-01,2018-12-31
28340310,0,2017-01-01,2018-12-31
28340510,0,2017-01-01,2018-12-31
28340550,-28,2017-01-01,2018-12-31
28340580,-15,2017-01-01,2018-12-31
28340590,-10,2017-01-01,2018-12-31
28340600,0,2017-01-01,2018-12-31
28340610,0,2017-01-01,2018-12-31
28340630,0,2017-01-01,2018-12-31
28340640,0,2017-01-01,2018-12-31
28340660,-15,2017-01-01,2018-12-31
28340670,-17,2017-01-01,2018-12-31
28340680,-15,2017-01-01,2018-12-31
28340690,0,2017-01-01,2018-12-31
28340700,0,2017-01-01,2018-12-31
28340750,0,2017-01-01,2018-12-31
28340800,-10,2017-01-01,2018-12-31
28345010,0,2017-01-01,2018-12-31
28345020,0,2017-01-01,2018-12-31
28345030,0,2017-01-01,2018-12-31
28345110,0,2017-01-01,2018-12-31
28345120,0,2017-01-01,2018-12-31
28345130,0,2017-01-01,2018-12-31
28345160,0,2017-01-01,2018-12-31
28350040,0,2017-01-01,2018-12-31
28350050,-10,2017-01-01,2018-12-31
28350110,-10,2017-01-01,2018-12-31
28350120,-10,2017-01-01,2018-12-31
28350210,0,2017-01-01,2018-12-31
28350220,0,2017-01-01,2018-12-31
28350310,-15,2017-01-01,2018-12-31
28351110,-15,2017-01-01,2018-12-31
28351120,-15,2017-01-01,2018-12-31
28351160,-20,2017-01-01,2018-12-31
28351170,-20,2017-01-01,2018-12-31
28355110,0,2017-01-01,2018-12-31
28355120,0,2017-01-01,2018-12-31
28355130,0,2017-01-01,2018-12-31
28355140,0,2017-01-01,2018-12-31
28355210,-10,2017-01-01,2018-12-31
28355250,-10,2017-01-01,2018-12-31
28355260,-17,2017-01-01,2018-12-31
28355310,-6,2017-01-01,2018-12-31
28355350,-10,2017-01-01,2018-12-31
28355410,0,2017-01-01,2018-12-31
28355420,0,2017-01-01,2018-12-31
28355430,0,2017-01-01,2018-12-31
28355440,-17,2017-01-01,2018-12-31
28355450,-15,2017-01-01,2018-12-31
28355460,-15,2017-01-01,2018-12-31
28355470,-15,2017-01-01,2018-12-31
28355480,-15,2017-01-01,2018-12-31
28360100,0,2017-01-01,2018-12-31
28360210,-17.4,2017-01-01,2018-12-31
28500000,0,2017-01-01,2018-12-31
28500040,0,2017-01-01,2018-12-31
28501010,0,2017-01-01,2018-12-31
28501110,0,2017-01-01,2018-12-31
28520000,-10,2017-01-01,2018-12-31
28520010,0,2017-01-01,2018-12-31
28520100,0,2017-01-01,2018-12-31
28522000,0,2017-01-01,2018-12-31
31101010,0,2017-01-01,2018-12-31
31102000,0,2017-01-01,2018-12-31
31103010,0,2017-01-01,2018-12-31
31105005,0,2017-01-01,2018-12-31
31105010,0,2017-01-01,2018-12-31
31105020,0,2017-01-01,2018-12-31
31105030,0,2017-01-01,2018-12-31
31105040,0,2017-01-01,2018-12-31
31105060,0,2017-01-01,2018-12-31
31105080,0,2017-01-01,2018-12-31
31105085,0,2017-01-01,2018-12-31
31105090,0,2017-01-01,2018-12-31
31106000,0,2017-01-01,2018-12-31
31106010,0,2017-01-01,2018-12-31
31106020,0,2017-01-01,2018-12-31
31107000,0,2017-01-01,2018-12-31
31108010,0,2017-01-01,2018-12-31
31108100,0,2017-01-01,2018-12-31
31108110,0,2017-01-01,2018-12-31
31108120,0,2017-01-01,2018-12-31
31110010,0,2017-01-01,2018-12-31
31111000,0,2017-01-01,2018-12-31
31111010,0,2017-01-01,2018-12-31
31111020,0,2017-01-01,2018-12-31
31201000,0,2017-01-01,2018-12-31
31202000,0,2017-01-01,2018-12-31
31203000,0,2017-01-01,2018-12-31
32101000,0,2017-01-01,2018-12-31
32101500,-2,2017-01-01,2018-12-31
32102000,0,2017-01-01,2018-12-31
32103000,0,2017-01-01,2018-12-31
32103015,0,2017-01-01,2018-12-31
32103020,0,2017-01-01,2018-12-31
32103025,0,2017-01-01,2018-12-31
32103030,0,2017-01-01,2018-12-31
32103035,0,2017-01-01,2018-12-31
32103040,0,2017-01-01,2018-12-31
32103045,0,2017-01-01,2018-12-31
32103050,0,2017-01-01,2018-12-31
32105180,-9,2017-01-01,2018-12-31
32105190,0,2017-01-01,2018-12-31
32105200,0,2017-01-01,2018-12-31
32105210,-12,2017-01-01,2018-12-31
32105220,-12,2017-01-01,2018-12-31
32105230,-12,2017-01-01,2018-12-31
32105240,-12,2017-01-01,2018-12-31
32105310,-11.8,2017-01-01,2018-12-31
32105330,-23.6,2017-01-01,2018-12-31
32110100,-8.9,2017-01-01,2018-12-31
32110150,-50,2017-01-01,2018-12-31
32129990,0,2017-01-01,2018-12-31
32130000,0,2017-01-01,2018-12-31
32130010,0,2017-01-01,2018-12-31
32130020,0,2017-01-01,2018-12-31
32130040,0,2017-01-01,2018-12-31
32130060,0,2017-01-01,2018-12-31
32130065,0,2017-01-01,2018-12-31
32130070,0,2017-01-01,2018-12-31
32130080,0,2017-01-01,2018-12-31
32130100,0,2017-01-01,2018-12-31
32130110,0,2017-01-01,2018-12-31
32130120,0,2017-01-01,2018-12-31
32130140,0,2017-01-01,2018-12-31
32130160,0,2017-01-01,2018-12-31
32130170,0,2017-01-01,2018-12-31
32130190,0,2017-01-01,2018-12-31
32130200,0,2017-01-01,2018-12-31
32130210,0,2017-01-01,2018-12-31
32130220,0,2017-01-01,2018-12-31
32130240,0,2017-01-01,2018-12-31
32130260,0,2017-01-01,2018-12-31
32130265,0,2017-01-01,2018-12-31
32130270,0,2017-01-01,2018-12-31
32130290,0,2017-01-01,2018-12-31
32130300,0,2017-01-01,2018-12-31
32130310,0,2017-01-01,2018-12-31
32130320,0,2017-01-01,2018-12-31
32130340,0,2017-01-01,2018-12-31
32130360,0,2017-01-01,2018-12-31
32130365,0,2017-01-01,2018-12-31
32130370,0,2017-01-01,2018-12-31
32130400,0,2017-01-01,2018-12-31
32130410,0,2017-01-01,2018-12-31
32130420,0,2017-01-01,2018-12-31
32130430,0,2017-01-01,2018-12-31
32130440,0,2017-01-01,2018-12-31
32130450,0,2017-01-01,2018-12-31
32130460,0,2017-01-01,2018-12-31
32130470,0,2017-01-01,2018-12-31
32130480,0,2017-01-01,2018-12-31
32130490,0,2017-01-01,2018-12-31
32130500,0,2017-01-01,2018-12-31
32130510,0,2017-01-01,2018-12-31
32130600,0,2017-01-01,2018-12-31
32130610,0,2017-01-01,2018-12-31
32130620,0,2017-01-01,2018-12-31
32130630,0,2017-01-01,2018-12-31
32130640,0,2017-01-01,2018-12-31
32130650,0,2017-01-01,2018-12-31
32130660,0,2017-01-01,2018-12-31
32130670,0,2017-01-01,2018-12-31
32130680,0,2017-01-01,2018-12-31
32130690,0,2017-01-01,2018-12-31
32130700,0,2017-01-01,2018-12-31
32130710,0,2017-01-01,2018-12-31
32130800,0,2017-01-01,2018-12-31
32130810,0,2017-01-01,2018-12-31
32130820,0,2017-01-01,2018-12-31
32130830,0,2017-01-01,2018-12-31
32130840,0,2017-01-01,2018-12-31
32130850,0,2017-01-01,2018-12-31
32130860,0,2017-01-01,2018-12-31
32130870,0,2017-01-01,2018-12-31
32130880,0,2017-01-01,2018-12-31
32130890,0,2017-01-01,2018-12-31
32130900,0,2017-01-01,2018-12-31
32130910,0,2017-01-01,2018-12-31
32131000,0,2017-01-01,2018-12-31
32131010,0,2017-01-01,2018-12-31
32131020,0,2017-01-01,2018-12-31
32131030,0,2017-01-01,2018-12-31
32131040,0,2017-01-01,2018-12-31
32131050,0,2017-01-01,2018-12-31
32131060,0,2017-01-01,2018-12-31
32131070,0,2017-01-01,2018-12-31
32131080,0,2017-01-01,2018-12-31
32131090,0,2017-01-01,2018-12-31
32131100,0,2017-01-01,2018-12-31
32131110,0,2017-01-01,2018-12-31
32131200,0,2017-01-01,2018-12-31
32131210,0,2017-01-01,2018-12-31
32131220,0,2017-01-01,2018-12-31
32202000,0,2017-01-01,2018-12-31
32202010,0,2017-01-01,2018-12-31
32202020,0,2017-01-01,2018-12-31
32202025,0,2017-01-01,2018-12-31
32202030,0,2017-01-01,2018-12-31
32202034,0,2017-01-01,2018-12-31
32202045,0,2017-01-01,2018-12-31
32202050,0,2017-01-01,2018-12-31
32202055,0,2017-01-01,2018-12-31
32202060,0,2017-01-01,2018-12-31
32202070,0,2017-01-01,2018-12-31
32202075,0,2017-01-01,2018-12-31
32202080,0,2017-01-01,2018-12-31
32202085,0,2017-01-01,2018-12-31
32202090,0,2017-01-01,2018-12-31
32202110,0,2017-01-01,2018-12-31
32202120,0,2017-01-01,2018-12-31
32202130,0,2017-01-01,2018-12-31
32202200,0,2017-01-01,2018-12-31
32203010,0,2017-01-01,2018-12-31
32204010,0,2017-01-01,2018-12-31
32300100,0,2017-01-01,2018-12-31
32301100,-16,2017-01-01,2018-12-31
32400055,0,2017-01-01,2018-12-31
32400060,0,2017-01-01,2018-12-31
32400065,0,2017-01-01,2018-12-31
32400070,0,2017-01-01,2018-12-31
32400075,0,2017-01-01,2018-12-31
32400078,0,2017-01-01,2018-12-31
32400080,0,2017-01-01,2018-12-31
32400100,0,2017-01-01,2018-12-31
32400200,0,2017-01-01,2018-12-31
32400300,0,2017-01-01,2018-12-31
32400400,0,2017-01-01,2018-12-31
32400500,0,2017-01-01,2018-12-31
32400600,0,2017-01-01,2018-12-31
32400700,0,2017-01-01,2018-12-31
32401000,-30,2017-01-01,2018-12-31
33001010,0,2017-01-01,2018-12-31
33001050,0,2017-01-01,2018-12-31
33401000,0,2017-01-01,2018-12-31
33401100,0,2017-01-01,2018-12-31
33401200,0,2017-01-01,2018-12-31
33401300,0,2017-01-01,2018-12-31
33401400,0,2017-01-01,2018-12-31
33401500,0,2017-01-01,2018-12-31
33401600,0,2017-01-01,2018-12-31
41100990,0,2017-01-01,2018-12-31
41101010,0,2017-01-01,2018-12-31
41101020,0,2017-01-01,2018-12-31
41101060,0,2017-01-01,2018-12-31
41101070,0,2017-01-01,2018-12-31
41101080,0,2017-01-01,2018-12-31
41101090,0,2017-01-01,2018-12-31
41101110,0,2017-01-01,2018-12-31
41101120,0,2017-01-01,2018-12-31
41101140,-32,2017-01-01,2018-12-31
41101180,-32,2017-01-01,2018-12-31
41101210,-32,2017-01-01,2018-12-31
41101990,0,2017-01-01,2018-12-31
41102010,0,2017-01-01,2018-12-31
41102020,0,2017-01-01,2018-12-31
41102040,-32,2017-01-01,2018-12-31
41102080,-32,2017-01-01,2018-12-31
41102110,-32,2017-01-01,2018-12-31
41102150,0,2017-01-01,2018-12-31
41102170,0,2017-01-01,2018-12-31
41102210,0,2017-01-01,2018-12-31
41102990,0,2017-01-01,2018-12-31
41103010,0,2017-01-01,2018-12-31
41103070,0,2017-01-01,2018-12-31
41103990,0,2017-01-01,2018-12-31
41104010,0,2017-01-01,2018-12-31
41104020,0,2017-01-01,2018-12-31
41104040,-40,2017-01-01,2018-12-31
41104080,-40,2017-01-01,2018-12-31
41104110,-40,2017-01-01,2018-12-31
41104200,0,2017-01-01,2018-12-31
41104250,0,2017-01-01,2018-12-31
41105990,0,2017-01-01,2018-12-31
41106010,0,2017-01-01,2018-12-31
41106020,0,2017-01-01,2018-12-31
41106040,-40,2017-01-01,2018-12-31
41106080,-40,2017-01-01,2018-12-31
41106110,-40,2017-01-01,2018-12-31
