"Food_code","Subcode","Seq_num","Portion_code","Portion_weight","Start_date","End_date"
11513365,0,2,30000,31,2017-01-01,2018-12-31
11513365,0,3,90000,248,2017-01-01,2018-12-31
11513370,0,1,10205,248,2017-01-01,2018-12-31
11513370,0,2,30000,31,2017-01-01,2018-12-31
11513370,0,3,90000,248,2017-01-01,2018-12-31
11513375,0,1,10205,248,2017-01-01,2018-12-31
11513375,0,2,30000,31,2017-01-01,2018-12-31
11513375,0,3,90000,248,2017-01-01,2018-12-31
11513380,0,1,10205,248,2017-01-01,2018-12-31
11513380,0,2,30000,31,2017-01-01,2018-12-31
11513380,0,3,90000,248,2017-01-01,2018-12-31
11513381,0,1,10205,248,2017-01-01,2018-12-31
11513381,0,2,30000,31,2017-01-01,2018-12-31
11513381,0,3,90000,248,2017-01-01,2018-12-31
11513382,0,1,10205,248,2017-01-01,2018-12-31
11513382,0,2,30000,31,2017-01-01,2018-12-31
11513382,0,3,90000,248,2017-01-01,2018-12-31
11513383,0,1,10205,248,2017-01-01,2018-12-31
11513383,0,2,30000,31,2017-01-01,2018-12-31
11513383,0,3,90000,248,2017-01-01,2018-12-31
11513384,0,1,10205,248,2017-01-01,2018-12-31
11513384,0,2,30000,31,2017-01-01,2018-12-31
11513384,0,3,90000,248,2017-01-01,2018-12-31
11513385,0,1,10205,248,2017-01-01,2018-12-31
11513385,0,2,30000,31,2017-01-01,2018-12-31
11513385,0,3,90000,248,2017-01-01,2018-12-31
11513390,0,1,10205,248,2017-01-01,2018-12-31
11513390,0,2,30000,31,2017-01-01,2018-12-31
11513390,0,3,90000,248,2017-01-01,2018-12-31
11513391,0,1,10205,248,2017-01-01,2018-12-31
11513391,0,2,30000,31,2017-01-01,2018-12-31
11513391,0,3,90000,248,2017-01-01,2018-12-31
11513392,0,1,10205,248,2017-01-01,2018-12-31
11513392,0,2,30000,31,2017-01-01,2018-12-31
11513392,0,3,90000,248,2017-01-01,2018-12-31
11513393,0,1,10205,248,2017-01-01,2018-12-31
11513393,0,2,30000,31,2017-01-01,2018-12-31
11513393,0,3,90000,248,2017-01-01,2018-12-31
11513394,0,1,10205,248,2017-01-01,2018-12-31
11513394,0,2,30000,31,2017-01-01,2018-12-31
11513394,0,3,90000,248,2017-01-01,2018-12-31
11513395,0,1,10205,248,2017-01-01,2018-12-31
11513395,0,2,30000,31,2017-01-01,2018-12-31
11513395,0,3,90000,248,2017-01-01,2018-12-31
11513400,0,1,10205,248,2017-01-01,2018-12-31
11513400,0,2,30000,31,2017-01-01,2018-12-31
11513400,0,3,90000,248,2017-01-01,2018-12-31
11513500,0,1,10205,248,2017-01-01,2018-12-31
11513500,0,2,30000,31,2017-01-01,2018-12-31
11513500,0,3,90000,248,2017-01-01,2018-12-31
11513550,0,1,10205,248,2017-01-01,2018-12-31
11513550,0,2,30000,31,2017-01-01,2018-12-31
11513550,0,3,90000,248,2017-01-01,2018-12-31
11513600,0,1,10205,248,2017-01-01,2018-12-31
11513600,0,2,30000,31,2017-01-01,2018-12-31
11513600,0,3,90000,248,2017-01-01,2018-12-31
11513700,0,1,10205,248,2017-01-01,2018-12-31
11513700,0,2,30000,31,2017-01-01,2018-12-31
11513700,0,3,90000,248,2017-01-01,2018-12-31
11513750,0,1,10205,248,2017-01-01,2018-12-31
11513750,0,2,30000,31,2017-01-01,2018-12-31
11513750,0,3,90000,248,2017-01-01,2018-12-31
11513800,0,1,10205,248,2017-01-01,2018-12-31
11513800,0,2,30000,31,2017-01-01,2018-12-31
11513800,0,3,90000,248,2017-01-01,2018-12-31
11513801,0,1,10205,248,2017-01-01,2018-12-31
11513801,0,2,30000,31,2017-01-01,2018-12-31
11513801,0,3,90000,248,2017-01-01,2018-12-31
11513802,0,1,10205,248,2017-01-01,2018-12-31
11513802,0,2,30000,31,2017-01-01,2018-12-31
11513802,0,3,90000,248,2017-01-01,2018-12-31
11513803,0,1,10205,248,2017-01-01,2018-12-31
11513803,0,2,30000,31,2017-01-01,2018-12-31
11513803,0,3,90000,248,2017-01-01,2018-12-31
11513804,0,1,10205,248,2017-01-01,2018-12-31
11513804,0,2,30000,31,2017-01-01,2018-12-31
11513804,0,3,90000,248,2017-01-01,2018-12-31
11513805,0,1,10205,248,2017-01-01,2018-12-31
11513805,0,2,30000,31,2017-01-01,2018-12-31
11513805,0,3,90000,248,2017-01-01,2018-12-31
11513850,0,1,10205,248,2017-01-01,2018-12-31
11513850,0,2,30000,31,2017-01-01,2018-12-31
11513850,0,3,90000,248,2017-01-01,2018-12-31
11513851,0,1,10205,248,2017-01-01,2018-12-31
11513851,0,2,30000,31,2017-01-01,2018-12-31
11513851,0,3,90000,248,2017-01-01,2018-12-31
11513852,0,1,10205,248,2017-01-01,2018-12-31
11513852,0,2,30000,31,2017-01-01,2018-12-31
11513852,0,3,90000,248,2017-01-01,2018-12-31
11513853,0,1,10205,248,2017-01-01,2018-12-31
11513853,0,2,30000,31,2017-01-01,2018-12-31
11513853,0,3,90000,248,2017-01-01,2018-12-31
11513854,0,1,10205,248,2017-01-01,2018-12-31
11513854,0,2,30000,31,2017-01-01,2018-12-31
11513854,0,3,90000,248,2017-01-01,2018-12-31
11513855,0,1,10205,248,2017-01-01,2018-12-31
11513855,0,2,30000,31,2017-01-01,2018-12-31
11513855,0,3,90000,248,2017-01-01,2018-12-31
11514100,0,2,10205,248,2017-01-01,2018-12-31
11514100,0,3,30000,31,2017-01-01,2018-12-31
11514100,0,4,90000,206,2017-01-01,2018-12-31
11514100,0,5,64532,206,2017-01-01,2018-12-31
11514110,0,1,10205,248,2017-01-01,2018-12-31
11514110,0,2,30000,31,2017-01-01,2018-12-31
11514110,0,3,64532,211,2017-01-01,2018-12-31
11514110,0,4,90000,211,2017-01-01,2018-12-31
11514120,0,1,10205,248,2017-01-01,2018-12-31
11514120,0,2,30000,31,2017-01-01,2018-12-31
11514120,0,3,64532,211,2017-01-01,2018-12-31
11514120,0,4,90000,211,2017-01-01,2018-12-31
11514130,0,1,10205,248,2017-01-01,2018-12-31
11514130,0,2,30000,31,2017-01-01,2018-12-31
11514130,0,3,64532,211,2017-01-01,2018-12-31
11514130,0,4,90000,211,2017-01-01,2018-12-31
11514140,0,1,10205,248,2017-01-01,2018-12-31
11514140,0,2,30000,31,2017-01-01,2018-12-31
11514140,0,3,64532,211,2017-01-01,2018-12-31
11514140,0,4,90000,211,2017-01-01,2018-12-31
11514150,0,1,10205,248,2017-01-01,2018-12-31
11514150,0,2,30000,31,2017-01-01,2018-12-31
11514150,0,3,64532,211,2017-01-01,2018-12-31
11514150,0,4,90000,211,2017-01-01,2018-12-31
11514310,0,1,64532,194,2017-01-01,2018-12-31
11514310,0,2,10205,248,2017-01-01,2018-12-31
11514310,0,3,30000,31,2017-01-01,2018-12-31
11514310,0,4,90000,194,2017-01-01,2018-12-31
11514320,0,1,64532,199,2017-01-01,2018-12-31
11514320,0,2,10205,248,2017-01-01,2018-12-31
11514320,0,3,30000,31,2017-01-01,2018-12-31
11514320,0,4,90000,199,2017-01-01,2018-12-31
11514330,0,1,64532,199,2017-01-01,2018-12-31
11514330,0,2,10205,248,2017-01-01,2018-12-31
11514330,0,3,30000,31,2017-01-01,2018-12-31
11514330,0,4,90000,199,2017-01-01,2018-12-31
11514340,0,1,64532,199,2017-01-01,2018-12-31
11514340,0,2,10205,248,2017-01-01,2018-12-31
11514340,0,3,30000,31,2017-01-01,2018-12-31
11514340,0,4,90000,199,2017-01-01,2018-12-31
11514350,0,1,64532,199,2017-01-01,2018-12-31
11514350,0,2,10205,248,2017-01-01,2018-12-31
11514350,0,3,30000,31,2017-01-01,2018-12-31
11514350,0,4,90000,199,2017-01-01,2018-12-31
11514360,0,1,64532,199,2017-01-01,2018-12-31
11514360,0,2,10205,248,2017-01-01,2018-12-31
11514360,0,3,30000,31,2017-01-01,2018-12-31
11514360,0,4,90000,199,2017-01-01,2018-12-31
11519040,0,1,30000,31,2017-01-01,2018-12-31
11519040,0,2,10205,248,2017-01-01,2018-12-31
11519040,0,3,64294,248,2017-01-01,2018-12-31
11519040,0,4,90000,248,2017-01-01,2018-12-31
11519050,0,1,10205,248,2017-01-01,2018-12-31
11519050,0,2,30000,31,2017-01-01,2018-12-31
11519050,0,3,90000,248,2017-01-01,2018-12-31
11519050,0,5,64294,248,2017-01-01,2018-12-31
11519105,0,1,10205,248,2017-01-01,2018-12-31
11519105,0,2,30000,31,2017-01-01,2018-12-31
11519105,0,3,64294,248,2017-01-01,2018-12-31
11519105,0,4,90000,248,2017-01-01,2018-12-31
11519200,0,1,10205,248,2017-01-01,2018-12-31
11519200,0,2,30000,31,2017-01-01,2018-12-31
11519200,0,3,64294,248,2017-01-01,2018-12-31
11519200,0,4,90000,248,2017-01-01,2018-12-31
11519205,0,1,30000,31,2017-01-01,2018-12-31
11519205,0,2,10205,248,2017-01-01,2018-12-31
11519205,0,3,64294,248,2017-01-01,2018-12-31
11519205,0,4,90000,248,2017-01-01,2018-12-31
11519210,0,1,10205,248,2017-01-01,2018-12-31
11519210,0,2,30000,31,2017-01-01,2018-12-31
11519210,0,3,64294,248,2017-01-01,2018-12-31
11519210,0,4,90000,248,2017-01-01,2018-12-31
11519215,0,1,10205,248,2017-01-01,2018-12-31
11519215,0,2,30000,31,2017-01-01,2018-12-31
11519215,0,3,90000,248,2017-01-01,2018-12-31
11526000,0,1,10205,256,2017-01-01,2018-12-31
11526000,0,2,30000,32,2017-01-01,2018-12-31
11526000,0,3,90000,256,2017-01-01,2018-12-31
11531000,0,1,10205,256,2017-01-01,2018-12-31
11531000,0,2,30000,32,2017-01-01,2018-12-31
11531000,0,3,90000,256,2017-01-01,2018-12-31
11541110,0,1,30000,28,2017-01-01,2018-12-31
11541110,0,2,61459,280,2017-01-01,2018-12-31
11541110,0,3,10205,224,2017-01-01,2018-12-31
11541110,0,4,90000,280,2017-01-01,2018-12-31
11541120,0,1,30000,28,2017-01-01,2018-12-31
11541120,0,2,61459,280,2017-01-01,2018-12-31
11541120,0,3,10205,224,2017-01-01,2018-12-31
11541120,0,4,90000,280,2017-01-01,2018-12-31
11541130,0,1,30000,28,2017-01-01,2018-12-31
11541130,0,2,10205,224,2017-01-01,2018-12-31
11541130,0,3,90000,280,2017-01-01,2018-12-31
11541135,0,1,30000,28,2017-01-01,2018-12-31
11541135,0,2,10205,224,2017-01-01,2018-12-31
11541135,0,3,90000,280,2017-01-01,2018-12-31
11541400,0,1,30000,28,2017-01-01,2018-12-31
11541400,0,2,61459,280,2017-01-01,2018-12-31
11541400,0,3,90000,280,2017-01-01,2018-12-31
11542100,0,2,62015,405,2017-01-01,2018-12-31
11542100,0,3,61238,526,2017-01-01,2018-12-31
11542100,0,4,60919,690,2017-01-01,2018-12-31
11542100,0,5,30000,28,2017-01-01,2018-12-31
11542100,0,6,10205,224,2017-01-01,2018-12-31
11542100,0,7,90000,405,2017-01-01,2018-12-31
11542200,0,2,62015,405,2017-01-01,2018-12-31
11542200,0,3,61238,526,2017-01-01,2018-12-31
11542200,0,4,60919,690,2017-01-01,2018-12-31
11542200,0,5,30000,28,2017-01-01,2018-12-31
11542200,0,6,10205,224,2017-01-01,2018-12-31
11542200,0,7,90000,405,2017-01-01,2018-12-31
11543000,0,1,30000,31,2017-01-01,2018-12-31
11543000,0,2,10205,248,2017-01-01,2018-12-31
11543000,0,3,60422,372,2017-01-01,2018-12-31
11543000,0,4,90000,372,2017-01-01,2018-12-31
11543010,0,1,30000,31,2017-01-01,2018-12-31
11543010,0,2,10205,248,2017-01-01,2018-12-31
11543010,0,3,60422,372,2017-01-01,2018-12-31
11543010,0,4,90000,372,2017-01-01,2018-12-31
11551050,0,1,30000,27,2017-01-01,2018-12-31
11551050,0,2,10205,216,2017-01-01,2018-12-31
11551050,0,3,90000,324,2017-01-01,2018-12-31
11553100,0,1,30000,27,2017-01-01,2018-12-31
11553100,0,2,10205,216,2017-01-01,2018-12-31
11553100,0,4,90000,324,2017-01-01,2018-12-31
11553100,0,5,62015,540,2017-01-01,2018-12-31
11553100,0,6,61238,864,2017-01-01,2018-12-31
11553100,0,7,60919,1080,2017-01-01,2018-12-31
11553110,0,1,30000,27,2017-01-01,2018-12-31
11553110,0,2,10205,216,2017-01-01,2018-12-31
11553110,0,3,62015,540,2017-01-01,2018-12-31
11553110,0,4,61238,864,2017-01-01,2018-12-31
11553110,0,5,60919,1080,2017-01-01,2018-12-31
11553110,0,6,90000,324,2017-01-01,2018-12-31
11553120,0,1,30000,27,2017-01-01,2018-12-31
11553120,0,2,10205,216,2017-01-01,2018-12-31
11553120,0,3,62015,540,2017-01-01,2018-12-31
11553120,0,4,61238,864,2017-01-01,2018-12-31
11553120,0,5,60919,1080,2017-01-01,2018-12-31
11553120,0,6,90000,324,2017-01-01,2018-12-31
11553130,0,1,30000,27,2017-01-01,2018-12-31
11553130,0,2,10205,216,2017-01-01,2018-12-31
11553130,0,3,62015,540,2017-01-01,2018-12-31
11553130,0,4,61238,864,2017-01-01,2018-12-31
11553130,0,5,60919,1080,2017-01-01,2018-12-31
11553130,0,6,90000,324,2017-01-01,2018-12-31
11560000,0,2,10205,248,2017-01-01,2018-12-31
11560000,0,3,30000,31,2017-01-01,2018-12-31
11560000,0,4,90000,248,2017-01-01,2018-12-31
11710000,0,1,30000,30.5,2017-01-01,2018-12-31
11710000,0,2,90000,-9,2017-01-01,2018-12-31
11710050,0,1,30000,30.5,2017-01-01,2018-12-31
11710050,0,2,90000,-9,2017-01-01,2018-12-31
11710051,0,1,30000,30.5,2017-01-01,2018-12-31
11710051,0,2,90000,-9,2017-01-01,2018-12-31
11710053,0,1,30000,30.5,2017-01-01,2018-12-31
11710053,0,2,90000,-9,2017-01-01,2018-12-31
11710054,0,1,30000,30.5,2017-01-01,2018-12-31
11710054,0,2,90000,-9,2017-01-01,2018-12-31
11710055,0,1,30000,30.5,2017-01-01,2018-12-31
11710055,0,2,90000,-9,2017-01-01,2018-12-31
11710056,0,1,30000,30.5,2017-01-01,2018-12-31
11710056,0,2,90000,-9,2017-01-01,2018-12-31
11710350,0,1,30000,30.4,2017-01-01,2018-12-31
11710350,0,2,90000,-9,2017-01-01,2018-12-31
11710351,0,1,30000,30.4,2017-01-01,2018-12-31
11710351,0,2,90000,-9,2017-01-01,2018-12-31
11710352,0,1,30000,30.4,2017-01-01,2018-12-31
11710352,0,2,90000,-9,2017-01-01,2018-12-31
11710353,0,1,30000,30.5,2017-01-01,2018-12-31
11710353,0,2,90000,-9,2017-01-01,2018-12-31
11710354,0,1,30000,30.4,2017-01-01,2018-12-31
11710354,0,2,90000,-9,2017-01-01,2018-12-31
11710355,0,1,30000,30.4,2017-01-01,2018-12-31
11710355,0,2,90000,-9,2017-01-01,2018-12-31
11710356,0,1,30000,30.4,2017-01-01,2018-12-31
11710356,0,2,90000,-9,2017-01-01,2018-12-31
11710357,0,1,30000,30.4,2017-01-01,2018-12-31
11710357,0,2,90000,-9,2017-01-01,2018-12-31
11710358,0,1,30000,30.4,2017-01-01,2018-12-31
11710358,0,2,90000,-9,2017-01-01,2018-12-31
11710359,0,1,30000,30.4,2017-01-01,2018-12-31
11710359,0,2,90000,-9,2017-01-01,2018-12-31
11710360,0,1,30000,30.5,2017-01-01,2018-12-31
11710360,0,2,90000,-9,2017-01-01,2018-12-31
11710361,0,1,30000,30.5,2017-01-01,2018-12-31
11710361,0,2,90000,-9,2017-01-01,2018-12-31
11710363,0,1,30000,30.5,2017-01-01,2018-12-31
11710363,0,2,90000,-9,2017-01-01,2018-12-31
11710367,0,1,30000,30.5,2017-01-01,2018-12-31
11710367,0,2,90000,-9,2017-01-01,2018-12-31
11710368,0,1,30000,30.5,2017-01-01,2018-12-31
11710368,0,2,90000,-9,2017-01-01,2018-12-31
11710369,0,1,30000,30.5,2017-01-01,2018-12-31
11710369,0,2,90000,-9,2017-01-01,2018-12-31
11710370,0,1,30000,30.4,2017-01-01,2018-12-31
11710370,0,2,90000,-9,2017-01-01,2018-12-31
11710371,0,1,30000,30.4,2017-01-01,2018-12-31
11710371,0,2,90000,-9,2017-01-01,2018-12-31
11710372,0,1,30000,30.4,2017-01-01,2018-12-31
11710372,0,2,90000,-9,2017-01-01,2018-12-31
11710373,0,1,30000,30.5,2017-01-01,2018-12-31
11710373,0,2,90000,-9,2017-01-01,2018-12-31
11710374,0,1,30000,30.4,2017-01-01,2018-12-31
11710374,0,2,90000,-9,2017-01-01,2018-12-31
11710375,0,1,30000,30.4,2017-01-01,2018-12-31
11710375,0,2,90000,-9,2017-01-01,2018-12-31
11710376,0,1,30000,30.4,2017-01-01,2018-12-31
11710376,0,2,90000,-9,2017-01-01,2018-12-31
11710377,0,1,30000,30.4,2017-01-01,2018-12-31
11710377,0,2,90000,-9,2017-01-01,2018-12-31
11710378,0,1,30000,30.4,2017-01-01,2018-12-31
11710378,0,2,90000,-9,2017-01-01,2018-12-31
11710379,0,1,30000,30.4,2017-01-01,2018-12-31
11710379,0,2,90000,-9,2017-01-01,2018-12-31
11710380,0,1,30000,30.5,2017-01-01,2018-12-31
11710380,0,2,90000,-9,2017-01-01,2018-12-31
11710381,0,1,30000,30.5,2017-01-01,2018-12-31
11710381,0,2,90000,-9,2017-01-01,2018-12-31
11710383,0,1,30000,30.5,2017-01-01,2018-12-31
11710383,0,2,90000,-9,2017-01-01,2018-12-31
11710470,0,1,30000,30.4,2017-01-01,2018-12-31
11710470,0,2,90000,-9,2017-01-01,2018-12-31
11710471,0,1,30000,30.4,2017-01-01,2018-12-31
11710471,0,2,90000,-9,2017-01-01,2018-12-31
11710473,0,1,30000,30.5,2017-01-01,2018-12-31
11710473,0,2,90000,-9,2017-01-01,2018-12-31
11710477,0,1,30000,30.5,2017-01-01,2018-12-31
11710477,0,2,90000,-9,2017-01-01,2018-12-31
11710478,0,1,30000,30.5,2017-01-01,2018-12-31
11710478,0,2,90000,-9,2017-01-01,2018-12-31
11710479,0,1,30000,30.5,2017-01-01,2018-12-31
11710479,0,2,90000,-9,2017-01-01,2018-12-31
11710480,0,1,30000,30.4,2017-01-01,2018-12-31
11710480,0,2,90000,-9,2017-01-01,2018-12-31
11710481,0,1,30000,30.4,2017-01-01,2018-12-31
11710481,0,2,90000,-9,2017-01-01,2018-12-31
11710620,0,1,30000,30.5,2017-01-01,2018-12-31
11710620,0,2,90000,-9,2017-01-01,2018-12-31
11710621,0,1,30000,30.5,2017-01-01,2018-12-31
11710621,0,2,90000,-9,2017-01-01,2018-12-31
11710626,0,1,30000,30.5,2017-01-01,2018-12-31
11710626,0,2,90000,-9,2017-01-01,2018-12-31
11710627,0,1,30000,30.5,2017-01-01,2018-12-31
11710627,0,2,90000,-9,2017-01-01,2018-12-31
11710628,0,1,30000,30.5,2017-01-01,2018-12-31
11710628,0,2,90000,-9,2017-01-01,2018-12-31
11710629,0,1,30000,30.5,2017-01-01,2018-12-31
11710629,0,2,90000,-9,2017-01-01,2018-12-31
11710630,0,1,30000,30.5,2017-01-01,2018-12-31
11710630,0,2,90000,-9,2017-01-01,2018-12-31
11710631,0,1,30000,30.5,2017-01-01,2018-12-31
11710631,0,2,90000,-9,2017-01-01,2018-12-31
11710632,0,1,30000,30.5,2017-01-01,2018-12-31
11710632,0,2,90000,-9,2017-01-01,2018-12-31
11710633,0,1,30000,30.5,2017-01-01,2018-12-31
11710633,0,2,90000,-9,2017-01-01,2018-12-31
11710634,0,1,30000,30.5,2017-01-01,2018-12-31
11710634,0,2,90000,-9,2017-01-01,2018-12-31
11710635,0,1,30000,30.5,2017-01-01,2018-12-31
11710635,0,2,90000,-9,2017-01-01,2018-12-31
11710636,0,1,30000,30.5,2017-01-01,2018-12-31
11710636,0,2,90000,-9,2017-01-01,2018-12-31
11710637,0,1,30000,30.5,2017-01-01,2018-12-31
11710637,0,2,90000,-9,2017-01-01,2018-12-31
11710638,0,1,30000,30.5,2017-01-01,2018-12-31
11710638,0,2,90000,-9,2017-01-01,2018-12-31
11710639,0,1,30000,30.5,2017-01-01,2018-12-31
11710639,0,2,90000,-9,2017-01-01,2018-12-31
11710660,0,1,30000,30.5,2017-01-01,2018-12-31
11710660,0,2,90000,-9,2017-01-01,2018-12-31
11710661,0,1,30000,30.5,2017-01-01,2018-12-31
11710661,0,2,90000,-9,2017-01-01,2018-12-31
11710663,0,1,30000,30.5,2017-01-01,2018-12-31
11710663,0,2,90000,-9,2017-01-01,2018-12-31
11710664,0,1,30000,30.5,2017-01-01,2018-12-31
11710664,0,2,90000,-9,2017-01-01,2018-12-31
11710665,0,1,30000,30.5,2017-01-01,2018-12-31
11710665,0,2,90000,-9,2017-01-01,2018-12-31
11710666,0,1,30000,30.5,2017-01-01,2018-12-31
11710666,0,2,90000,-9,2017-01-01,2018-12-31
11710667,0,1,30000,30.5,2017-01-01,2018-12-31
11710667,0,2,90000,-9,2017-01-01,2018-12-31
11710668,0,1,30000,30.5,2017-01-01,2018-12-31
11710668,0,2,90000,-9,2017-01-01,2018-12-31
11710669,0,1,30000,30.5,2017-01-01,2018-12-31
11710669,0,2,90000,-9,2017-01-01,2018-12-31
11710670,0,1,30000,30.5,2017-01-01,2018-12-31
11710670,0,2,90000,-9,2017-01-01,2018-12-31
11710671,0,1,30000,30.5,2017-01-01,2018-12-31
11710671,0,2,90000,-9,2017-01-01,2018-12-31
11710673,0,1,30000,30.5,2017-01-01,2018-12-31
11710673,0,2,90000,-9,2017-01-01,2018-12-31
11710674,0,1,30000,30.5,2017-01-01,2018-12-31
11710674,0,2,90000,-9,2017-01-01,2018-12-31
11710675,0,1,30000,30.5,2017-01-01,2018-12-31
11710675,0,2,90000,-9,2017-01-01,2018-12-31
11710676,0,1,30000,30.5,2017-01-01,2018-12-31
11710676,0,2,90000,-9,2017-01-01,2018-12-31
11710677,0,1,30000,30.5,2017-01-01,2018-12-31
11710677,0,2,90000,-9,2017-01-01,2018-12-31
11710678,0,1,30000,30.5,2017-01-01,2018-12-31
11710678,0,2,90000,-9,2017-01-01,2018-12-31
11710679,0,1,30000,30.5,2017-01-01,2018-12-31
11710679,0,2,90000,-9,2017-01-01,2018-12-31
11710680,0,1,30000,30.5,2017-01-01,2018-12-31
11710680,0,2,90000,-9,2017-01-01,2018-12-31
11710681,0,1,30000,30.5,2017-01-01,2018-12-31
11710681,0,2,90000,-9,2017-01-01,2018-12-31
11710683,0,1,30000,30.5,2017-01-01,2018-12-31
11710683,0,2,90000,-9,2017-01-01,2018-12-31
11710687,0,1,30000,30.5,2017-01-01,2018-12-31
11710687,0,2,90000,-9,2017-01-01,2018-12-31
11710688,0,1,30000,30.5,2017-01-01,2018-12-31
11710688,0,2,90000,-9,2017-01-01,2018-12-31
11710689,0,1,30000,30.5,2017-01-01,2018-12-31
11710689,0,2,90000,-9,2017-01-01,2018-12-31
11710690,0,1,30000,30.5,2017-01-01,2018-12-31
11710690,0,2,90000,-9,2017-01-01,2018-12-31
11710693,0,1,30000,30.5,2017-01-01,2018-12-31
11710693,0,2,90000,-9,2017-01-01,2018-12-31
11710697,0,1,30000,30.5,2017-01-01,2018-12-31
11710697,0,2,90000,-9,2017-01-01,2018-12-31
11710698,0,1,30000,30.5,2017-01-01,2018-12-31
11710698,0,2,90000,-9,2017-01-01,2018-12-31
11710699,0,1,30000,30.5,2017-01-01,2018-12-31
11710699,0,2,90000,-9,2017-01-01,2018-12-31
11710800,0,1,30000,31,2017-01-01,2018-12-31
11710800,0,2,90000,-9,2017-01-01,2018-12-31
11710801,0,1,30000,31,2017-01-01,2018-12-31
11710801,0,2,90000,-9,2017-01-01,2018-12-31
11710801,0,3,60531,248,2017-01-01,2018-12-31
11710805,0,1,30000,31,2017-01-01,2018-12-31
11710805,0,2,90000,-9,2017-01-01,2018-12-31
11710806,0,1,30000,31,2017-01-01,2018-12-31
11710806,0,2,60531,248,2017-01-01,2018-12-31
11710806,0,3,90000,-9,2017-01-01,2018-12-31
11710910,0,1,30000,30.5,2017-01-01,2018-12-31
11710910,0,2,90000,-9,2017-01-01,2018-12-31
11710911,0,1,30000,30.5,2017-01-01,2018-12-31
11710911,0,2,90000,-9,2017-01-01,2018-12-31
11710912,0,1,30000,30.5,2017-01-01,2018-12-31
11710912,0,2,90000,-9,2017-01-01,2018-12-31
11710913,0,1,30000,30.5,2017-01-01,2018-12-31
11710913,0,2,90000,-9,2017-01-01,2018-12-31
11710914,0,1,30000,30.5,2017-01-01,2018-12-31
11710914,0,2,90000,-9,2017-01-01,2018-12-31
11710915,0,1,30000,30.5,2017-01-01,2018-12-31
11710915,0,2,90000,-9,2017-01-01,2018-12-31
11710916,0,1,30000,30.5,2017-01-01,2018-12-31
11710916,0,2,90000,-9,2017-01-01,2018-12-31
11710917,0,1,30000,30.5,2017-01-01,2018-12-31
11710917,0,2,90000,-9,2017-01-01,2018-12-31
11710918,0,1,30000,30.5,2017-01-01,2018-12-31
11710918,0,2,90000,-9,2017-01-01,2018-12-31
11710919,0,1,30000,30.5,2017-01-01,2018-12-31
11710919,0,2,90000,-9,2017-01-01,2018-12-31
11710920,0,1,30000,30.5,2017-01-01,2018-12-31
11710920,0,2,90000,-9,2017-01-01,2018-12-31
11710923,0,1,30000,30.5,2017-01-01,2018-12-31
11710923,0,2,90000,-9,2017-01-01,2018-12-31
11710927,0,1,30000,30.5,2017-01-01,2018-12-31
11710927,0,2,90000,-9,2017-01-01,2018-12-31
11710928,0,1,30000,30.5,2017-01-01,2018-12-31
11710928,0,2,90000,-9,2017-01-01,2018-12-31
11710929,0,1,30000,30.5,2017-01-01,2018-12-31
11710929,0,2,90000,-9,2017-01-01,2018-12-31
11710930,0,1,30000,30.5,2017-01-01,2018-12-31
11710930,0,2,90000,-9,2017-01-01,2018-12-31
11710940,0,1,30000,30.5,2017-01-01,2018-12-31
11710940,0,2,90000,-9,2017-01-01,2018-12-31
11710960,0,1,30000,30.5,2017-01-01,2018-12-31
11710960,0,2,90000,-9,2017-01-01,2018-12-31
11710961,0,1,30000,30.5,2017-01-01,2018-12-31
11710961,0,2,90000,-9,2017-01-01,2018-12-31
11710962,0,1,30000,30.5,2017-01-01,2018-12-31
11710962,0,2,90000,-9,2017-01-01,2018-12-31
11710963,0,1,30000,30.5,2017-01-01,2018-12-31
11710963,0,2,90000,-9,2017-01-01,2018-12-31
11710964,0,1,30000,30.5,2017-01-01,2018-12-31
11710964,0,2,90000,-9,2017-01-01,2018-12-31
11710965,0,1,30000,30.5,2017-01-01,2018-12-31
11710965,0,2,90000,-9,2017-01-01,2018-12-31
11710966,0,1,30000,30.5,2017-01-01,2018-12-31
11710966,0,2,90000,-9,2017-01-01,2018-12-31
11710967,0,1,30000,30.5,2017-01-01,2018-12-31
11710967,0,2,90000,-9,2017-01-01,2018-12-31
11710968,0,1,30000,30.5,2017-01-01,2018-12-31
11710968,0,2,90000,-9,2017-01-01,2018-12-31
11710969,0,1,30000,30.5,2017-01-01,2018-12-31
11710969,0,2,90000,-9,2017-01-01,2018-12-31
11720310,0,1,30000,30.5,2017-01-01,2018-12-31
11720310,0,2,90000,-9,2017-01-01,2018-12-31
11720311,0,1,30000,30.5,2017-01-01,2018-12-31
11720311,0,2,90000,-9,2017-01-01,2018-12-31
11720312,0,1,30000,30.5,2017-01-01,2018-12-31
11720312,0,2,90000,-9,2017-01-01,2018-12-31
11720313,0,1,30000,30.5,2017-01-01,2018-12-31
11720313,0,2,90000,-9,2017-01-01,2018-12-31
11720314,0,1,30000,30.5,2017-01-01,2018-12-31
11720314,0,2,90000,-9,2017-01-01,2018-12-31
11720315,0,1,30000,30.5,2017-01-01,2018-12-31
